sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5229157186703908,13,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5205014501241463,14,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5259840293633113,15,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5108507573953635,16,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5137044743816356,17,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.47056080767871633,18,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.4895409822084965,19,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.4321851122029725,20,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.45984620907822127,21,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.45719146875944416,22,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.38005084826101077,23,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.2781327447547126,24,1.0,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.07994349274356571,0,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.10019082959040371,1,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.09937502582316005,2,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.1283045444878248,3,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.16397346935289348,4,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.16725685161739956,5,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.21631554034282707,6,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.2661216490694023,7,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.27867340438747645,8,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.3205978094991433,9,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.3422932563103539,10,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.384451895381717,11,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.4122371808745987,12,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.43763221128374874,13,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.4535933086114674,14,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.48978060853674577,15,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.49553303880777777,16,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.49208519672685624,17,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.4706907427220288,18,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.447039434552577,19,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.4153207870029556,20,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.4307870232485431,21,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.470469934511868,22,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.403837611620692,23,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.36259176838625606,24,1.235294118,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.07994349274356571,0,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.11960712635358195,1,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.12833235350294958,2,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.22222724471224298,3,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.24053172862383265,4,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.22556771188885205,5,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.2896042283506446,6,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.32328795008302635,7,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.3609182753575907,8,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.38382075599523113,9,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.4112730659531971,10,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.4297207793214821,11,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.46948831331773544,12,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.4628505482096219,13,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.49690529608257483,14,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5109409655458192,15,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5204390181443916,16,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5061937089186826,17,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.4812680581737646,18,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.4895092481586133,19,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.43647808739749083,20,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.47952320061250786,21,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.5148483075042745,22,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.45756427490561635,23,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.41201722283456943,24,0.7142857140000001,11,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07994349274356571,0,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.06050807519958623,1,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.05107992637864034,2,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.048965509469864776,3,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.05040914315562439,4,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.04829134135563906,5,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.05653535417017763,6,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.05760865313576369,7,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.058992063745313406,8,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07353800148516099,9,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07393559493327806,10,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.09558154521708806,11,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.09416125049931678,12,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.09389535619139644,13,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.08293851638526906,14,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.08987556960221965,15,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.08815465730449223,16,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.08514805774955736,17,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07027472458790629,18,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.06877821859064803,19,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07404208566000026,20,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.06876184038943922,21,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07778838750125872,22,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07233276387593546,23,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.07849783364873664,24,3.7,8,11,Original,58724864,albert/albert-xlarge-v2,english,No
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,1.7255329720633483e-08,0,3.272727273,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.10357856801933163,1,3.272727273,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
