Unnamed: 0,List,Word,Same_sense,Sentence_1,Sentence_2,Sense_id_s1,Sense_id_s2,Gender_s1,Gender_s2,mean_relatedness,sd_relatedness,median_relatedness,count,sentence1,sentence2,same
570,8,algodón,Different Sense,Evaluó el algodón sembrado,Evaluó el algodón caramelizado,1,2,male,male,1.9,1.28668393770792,1.0,10,Evaluó el algodón sembrado.,Evaluó el algodón caramelizado.,Different Sense
571,8,baño,Different Sense,Disfrutó el baño frío,Disfrutó el baño remodelado,1,2,male,male,2.0,0.816496580927726,2.0,10,Disfrutó el baño frío.,Disfrutó el baño remodelado.,Different Sense
572,8,cadena,Same Sense,Era una cadena de hierro,Era una cadena de reo,2,2,female,female,4.1,1.10050493461461,4.5,10,Era una cadena de hierro.,Era una cadena de reo.,Same Sense
573,8,caja,Different Sense,Ella vio la caja registradora,Ella vio la caja fuerte,1,2,female,female,3.4,1.34989711542111,4.0,10,Ella vio la caja registradora.,Ella vio la caja fuerte.,Different Sense
574,8,caja,Same Sense,Ella vio la caja acústica,Ella vio la caja percusiva,3,3,female,female,4.4,1.26491106406735,5.0,10,Ella vio la caja acústica.,Ella vio la caja percusiva.,Same Sense
575,8,caja,Same Sense,Ella vio la caja fuerte,Ella vio la caja sellada,2,2,female,female,3.3,1.70293863659264,3.5,10,Ella vio la caja fuerte.,Ella vio la caja sellada.,Same Sense
576,8,caja,Same Sense,Ella vio la caja registradora,Ella vio la caja bancaria,1,1,female,female,3.4,1.17378779077727,4.0,10,Ella vio la caja registradora.,Ella vio la caja bancaria.,Same Sense
577,8,cámara,Different Sense,Se trataba de la cámara senatorial,Se trataba de la cámara profesional,1,2,female,female,1.7,1.05934990547138,1.0,10,Se trataba de la cámara senatorial.,Se trataba de la cámara profesional.,Different Sense
578,8,cámara,Same Sense,Se trataba de la cámara profesional,Se trataba de la cámara digital,2,2,female,female,3.9,1.66332999331662,5.0,10,Se trataba de la cámara profesional.,Se trataba de la cámara digital.,Same Sense
579,8,canal,Different Sense,Estaba en el canal de comedia,Estaba en el canal marítimo,1,2,male,male,1.2,0.632455532033676,1.0,10,Estaba en el canal de comedia.,Estaba en el canal marítimo.,Different Sense
580,8,canal,Different Sense,Estaba en el canal televisivo,Estaba en el canal marítimo,1,2,male,male,1.5,0.849836585598797,1.0,10,Estaba en el canal televisivo.,Estaba en el canal marítimo.,Different Sense
581,8,capital,Same Sense,Le gustó el capital financiero,Le gustó el capital económico,2,2,male,male,4.8,0.632455532033676,5.0,10,Le gustó el capital financiero.,Le gustó el capital económico.,Same Sense
582,8,carrera,Different Sense,Fue una carrera profesional,Fue una carrera benéfica,1,2,female,female,1.9,1.19721899973786,1.0,10,Fue una carrera profesional.,Fue una carrera benéfica.,Different Sense
583,8,casco,Different Sense,Le gustó el casco protector,Le gustó el casco urbano,1,2,male,male,1.2,0.421637021355784,1.0,10,Le gustó el casco protector.,Le gustó el casco urbano.,Different Sense
584,8,casco,Same Sense,Le gustó el casco protector,Le gustó el casco de la ciclista,1,1,male,male,4.9,0.316227766016838,5.0,10,Le gustó el casco protector.,Le gustó el casco de la ciclista.,Same Sense
585,8,caudal,Different Sense,Era un caudal financiero,Era un caudal ecológico,1,2,male,male,1.3,0.483045891539648,1.0,10,Era un caudal financiero.,Era un caudal ecológico.,Different Sense
586,8,caudal,Different Sense,Era un caudal heredado,Era un caudal ambiental,1,2,male,male,1.8,0.918936583472681,1.5,10,Era un caudal heredado.,Era un caudal ambiental.,Different Sense
587,8,cinta,Different Sense,Usó la cinta pegante,Usó la cinta quirúrgica,1,4,female,female,3.4,1.34989711542111,4.0,10,Usó la cinta pegante.,Usó la cinta quirúrgica.,Different Sense
588,8,clima,Different Sense,El clima estaba amigable,El clima estaba frío,1,2,male,male,4.3,1.25166555703457,5.0,10,El clima estaba amigable.,El clima estaba frío.,Different Sense
589,8,código,Same Sense,Era un código de ética,Era un código de conducta,1,1,male,male,4.8,0.632455532033676,5.0,10,Era un código de ética.,Era un código de conducta.,Same Sense
590,8,colonia,Different Sense,Era una colonia fragante,Era una colonia bacteriana,1,3,female,female,2.0,1.63299316185545,1.0,10,Era una colonia fragante.,Era una colonia bacteriana.,Different Sense
591,8,colonia,Same Sense,Era una colonia oprimida,Era una colonia abandonada,2,2,female,female,4.2,0.918936583472681,4.0,10,Era una colonia oprimida.,Era una colonia abandonada.,Same Sense
592,8,copa,Different Sense,Él vio la copa deportiva,Él vio la copa de cristal,1,2,female,female,1.7,1.33749350984926,1.0,10,Él vio la copa deportiva.,Él vio la copa de cristal.,Different Sense
593,8,copa,Different Sense,Él vio la copa mundial,Él vio la copa de cristal,1,2,female,female,1.4,0.516397779494322,1.0,10,Él vio la copa mundial.,Él vio la copa de cristal.,Different Sense
594,8,copa,Different Sense,Él vio la copa mundial,Él vio la copa llena,1,2,female,female,1.2,0.421637021355784,1.0,10,Él vio la copa mundial.,Él vio la copa llena.,Different Sense
595,8,copa,Same Sense,Él vio la copa llena,Él vio la copa de cristal,2,2,female,female,4.5,0.707106781186548,5.0,10,Él vio la copa llena.,Él vio la copa de cristal.,Same Sense
596,8,corazón,Same Sense,Tenía el corazón partido,Tenía el corazón angustiado,1,1,male,male,4.3,1.25166555703457,5.0,10,Tenía el corazón partido.,Tenía el corazón angustiado.,Same Sense
597,8,cordón,Different Sense,Se trataba de un cordón biológico,Se trataba de un cordón eléctrico,2,3,male,male,1.5,0.849836585598797,1.0,10,Se trataba de un cordón biológico.,Se trataba de un cordón eléctrico.,Different Sense
598,8,cordón,Different Sense,Se trataba de un cordón de lona,Se trataba de un cordón biológico,1,2,male,male,1.4,0.843274042711568,1.0,10,Se trataba de un cordón de lona.,Se trataba de un cordón biológico.,Different Sense
599,8,cordón,Same Sense,Se trataba de un cordón eléctrico,Se trataba de un cordón inalámbrico,3,3,male,male,3.6,1.50554530541816,4.0,10,Se trataba de un cordón eléctrico.,Se trataba de un cordón inalámbrico.,Same Sense
600,8,corte,Different Sense,Le gustó la corte real,Le gustó el corte de pelo,1,3,female,male,1.3,0.948683298050514,1.0,10,Le gustó la corte real.,Le gustó el corte de pelo.,Different Sense
601,8,corte,Same Sense,Le gustó el corte de pelo,Le gustó el corte asimétrico,3,3,male,male,3.3,1.49443411809733,3.0,10,Le gustó el corte de pelo.,Le gustó el corte asimétrico.,Same Sense
602,8,corteza,Different Sense,Estaba en la corteza del roble,Estaba en la corteza comestible,2,4,female,female,3.6,1.42984070596848,3.5,10,Estaba en la corteza del roble.,Estaba en la corteza comestible.,Different Sense
603,8,cuadro,Same Sense,No le gustó el cuadro pintoresco,No le gustó el cuadro barroco,2,2,male,male,4.9,0.316227766016838,5.0,10,No le gustó el cuadro pintoresco.,No le gustó el cuadro barroco.,Same Sense
604,8,cuerdas,Different Sense,Tenía cuerdas fibrosas,Tenía cuerdas de terreno,1,2,female,female,1.4,0.699205898780101,1.0,10,Tenía cuerdas fibrosas.,Tenía cuerdas de terreno.,Different Sense
605,8,cuerdas,Different Sense,Tenía cuerdas fibrosas,Tenía cuerdas forestadas,1,2,female,female,2.4,1.07496769977314,3.0,10,Tenía cuerdas fibrosas.,Tenía cuerdas forestadas.,Different Sense
606,8,depresión,Same Sense,Se trataba de una depresión mental,Se trataba de una depresión psicológica,2,2,female,female,5.0,0.0,5.0,10,Se trataba de una depresión mental.,Se trataba de una depresión psicológica.,Same Sense
607,8,fibra,Different Sense,Carecía fibra dietética,Carecía fibra óptica,2,4,female,female,1.1,0.316227766016838,1.0,10,Carecía fibra dietética.,Carecía fibra óptica.,Different Sense
608,8,firma,Same Sense,Era una firma caligráfica,Era una firma indescifrable,1,1,female,female,4.5,0.849836585598797,5.0,10,Era una firma caligráfica.,Era una firma indescifrable.,Same Sense
609,8,fondo,Different Sense,Estaba en el fondo gubernamental,Estaba en el fondo marino,1,2,male,male,1.5,1.08012344973464,1.0,10,Estaba en el fondo gubernamental.,Estaba en el fondo marino.,Different Sense
610,8,frase,Different Sense,Le gustó la frase melódica,Le gustó la frase poética,1,2,female,female,4.3,1.33749350984926,5.0,10,Le gustó la frase melódica.,Le gustó la frase poética.,Different Sense
611,8,frente,Different Sense,Era un frente frío,Era una frente amplia,1,2,male,female,1.7,1.33749350984926,1.0,10,Era un frente frío.,Era una frente amplia.,Different Sense
612,8,guardia,Different Sense,Llamó al guardia de seguridad,Llamó a la guardia costanera,1,2,male,female,4.4,1.26491106406735,5.0,10,Llamó al guardia de seguridad.,Llamó a la guardia costanera.,Different Sense
613,8,lengua,Same Sense,Le gusta la lengua castellana,Le gusta la lengua española,1,1,female,female,5.0,0.0,5.0,10,Le gusta la lengua castellana.,Le gusta la lengua española.,Same Sense
614,8,llama,Same Sense,Era una llama peruana,Era una llama lanuda,2,2,female,female,4.5,1.26929551764398,5.0,10,Era una llama peruana.,Era una llama lanuda.,Same Sense
615,8,mano,Different Sense,Tenía una mano de hierro,Tenía una mano lastimada,1,2,female,female,2.9,1.44913767461894,3.0,10,Tenía una mano de hierro.,Tenía una mano lastimada.,Different Sense
616,8,mano,Same Sense,Tenía una mano lastimada,Tenía una mano arrugada,2,2,female,female,4.8,0.421637021355784,5.0,10,Tenía una mano lastimada.,Tenía una mano arrugada.,Same Sense
617,8,muñeca,Different Sense,Tenía una muñeca lesionada,Tenía una muñeca preciosa,1,2,female,female,1.4,0.699205898780101,1.0,10,Tenía una muñeca lesionada.,Tenía una muñeca preciosa.,Different Sense
618,8,naranja,Same Sense,Era una naranja jugosa,Era una naranja madura,1,1,female,female,5.0,0.0,5.0,10,Era una naranja jugosa.,Era una naranja madura.,Same Sense
619,8,nave,Different Sense,Era una nave de madera,Era una nave católica,1,2,female,female,1.8,0.918936583472681,1.5,10,Era una nave de madera.,Era una nave católica.,Different Sense
620,8,nota,Different Sense,Era una nota desafinada,Era una nota satisfactoria,1,2,female,female,2.9,1.72884033065199,2.5,10,Era una nota desafinada.,Era una nota satisfactoria.,Different Sense
621,8,nota,Same Sense,Era una nota aguda,Era una nota musical,1,1,female,female,4.7,0.674948557710553,5.0,10,Era una nota aguda.,Era una nota musical.,Same Sense
622,8,ola,Different Sense,Se trataba de una ola marítima,Se trataba de una ola migratoria,1,2,female,female,1.6,0.843274042711568,1.0,10,Se trataba de una ola marítima.,Se trataba de una ola migratoria.,Different Sense
623,8,órgano,Different Sense,Tenía un órgano ceremonial,Tenía un órgano operado,1,2,male,male,1.1,0.316227766016838,1.0,10,Tenía un órgano ceremonial.,Tenía un órgano operado.,Different Sense
624,8,palma,Different Sense,Estaba en la palma de coco,Estaba en la palma izquierda,1,2,female,female,1.5,0.707106781186548,1.0,10,Estaba en la palma de coco.,Estaba en la palma izquierda.,Different Sense
625,8,papa,Same Sense,Era un papa comprensivo,Era un papa conservador,2,2,male,male,4.7,0.483045891539648,5.0,10,Era un papa comprensivo.,Era un papa conservador.,Same Sense
626,8,papel,Different Sense,Era un papel cuadriculado,Era un papel principal,1,2,male,male,1.5,1.26929551764398,1.0,10,Era un papel cuadriculado.,Era un papel principal.,Different Sense
627,8,papel,Same Sense,Era un papel amplio,Era un papel cuadriculado,1,1,male,male,4.0,1.05409255338946,4.0,10,Era un papel amplio.,Era un papel cuadriculado.,Same Sense
628,8,parque,Same Sense,Visitó el parque de diversiones,Visitó el parque de atracciones,1,1,male,male,4.8,0.632455532033676,5.0,10,Visitó el parque de diversiones.,Visitó el parque de atracciones.,Same Sense
629,8,pastor,Different Sense,Era un pastor eclesiástico,Era un pastor montuno,1,2,male,male,2.1,1.10050493461461,2.0,10,Era un pastor eclesiástico.,Era un pastor montuno.,Different Sense
630,8,patrón,Same Sense,Era un patrón geométrico,Era un patrón complicado,2,2,male,male,3.7,1.25166555703457,4.0,10,Era un patrón geométrico.,Era un patrón complicado.,Same Sense
631,8,pieza,Different Sense,Le gustó la pieza flamenca,Le gustó la pieza abstracta,1,3,femael,female,2.7,0.674948557710553,3.0,10,Le gustó la pieza flamenca.,Le gustó la pieza abstracta.,Different Sense
632,8,pieza,Different Sense,Le gustó la pieza musical,Le gustó la pieza abstracta,1,3,female,female,3.2,1.61932770686548,3.5,10,Le gustó la pieza musical.,Le gustó la pieza abstracta.,Different Sense
633,8,pista,Different Sense,Era una pista resbalosa,Era una pista falsa,1,2,female,female,1.9,1.44913767461894,1.0,10,Era una pista resbalosa.,Era una pista falsa.,Different Sense
634,8,planta,Different Sense,Estaba en la planta venenosa,Estaba en la planta izquierda,1,3,female,female,1.3,0.674948557710553,1.0,10,Estaba en la planta venenosa.,Estaba en la planta izquierda.,Different Sense
635,8,pluma,Same Sense,Tenía una pluma fuente,Tenía una pluma estilográfica,2,2,female,female,3.6,1.89736659610103,5.0,10,Tenía una pluma fuente.,Tenía una pluma estilográfica.,Same Sense
636,8,posición,Different Sense,Estaba en una posición fetal,Estaba en una posición ventajosa,1,2,female,female,2.2,1.54919333848297,1.5,10,Estaba en una posición fetal.,Estaba en una posición ventajosa.,Different Sense
637,8,posición,Same Sense,Estaba en una posición oportuna,Estaba en una posición ventajosa,2,2,female,female,5.0,0.0,5.0,10,Estaba en una posición oportuna.,Estaba en una posición ventajosa.,Same Sense
638,8,rama,Different Sense,Era una rama competitiva,Era una rama retorcida,1,2,female,female,1.3,0.483045891539648,1.0,10,Era una rama competitiva.,Era una rama retorcida.,Different Sense
639,8,rama,Same Sense,Era una rama médica,Era una rama competitiva,1,1,female,female,2.9,1.72884033065199,3.5,10,Era una rama médica.,Era una rama competitiva.,Same Sense
640,8,raya,Different Sense,Dibujó una raya precisa,Dibujó una raya marina,1,2,female,female,1.1,0.316227766016838,1.0,10,Dibujó una raya precisa.,Dibujó una raya marina.,Different Sense
641,8,red,Same Sense,Era una red cibernética,Era una red privada,1,1,female,female,4.2,0.788810637746616,4.0,10,Era una red cibernética.,Era una red privada.,Same Sense
642,8,redada,Same Sense,Fue una redada pesquera,Fue una redada en el río,1,1,female,female,3.6,1.50554530541816,4.0,10,Fue una redada pesquera.,Fue una redada en el río.,Same Sense
643,8,semilla,Different Sense,Era una semilla cultural,Era una semilla sembrada,1,2,female,female,1.2,0.421637021355784,1.0,10,Era una semilla cultural.,Era una semilla sembrada.,Different Sense
644,8,sostén,Same Sense,Era un sostén emocional,Era un sostén incondicional,1,1,male,male,4.3,1.25166555703457,5.0,10,Era un sostén emocional.,Era un sostén incondicional.,Same Sense
645,8,sostén,Same Sense,Era un sostén sedoso,Era un sostén incómodo,2,2,male,male,4.3,1.25166555703457,5.0,10,Era un sostén sedoso.,Era un sostén incómodo.,Same Sense
646,8,sueño,Different Sense,Él alcanzó su sueño,Él moría de sueño,1,2,male,male,1.4,0.699205898780101,1.0,10,Él alcanzó su sueño.,Él moría de sueño.,Different Sense
647,8,taco,Same Sense,Le gustó el taco del zapato,Le gustó el taco puntiagudo,2,2,male,male,3.6,1.83787316694536,4.5,10,Le gustó el taco del zapato.,Le gustó el taco puntiagudo.,Same Sense
648,8,vaso,Different Sense,Se trataba de un vaso antiguo,Se trataba de un vaso sanguíneo,1,2,male,male,1.1,0.316227766016838,1.0,10,Se trataba de un vaso antiguo.,Se trataba de un vaso sanguíneo.,Different Sense
649,8,vaso,Different Sense,Se trataba de un vaso cristalino,Se trataba de un vaso obstruido,1,2,male,male,2.1,1.44913767461894,1.5,10,Se trataba de un vaso cristalino.,Se trataba de un vaso obstruido.,Different Sense
650,8,vela,Same Sense,Ella vio la vela de cera,Ella vio la vela derretida,2,2,female,female,4.5,1.26929551764398,5.0,10,Ella vio la vela de cera.,Ella vio la vela derretida.,Same Sense
651,9,ala,Same Sense,Le gustó el ala plumosa,Le gustó el ala de águila,2,2,female,female,4.64705882352941,0.606339062590832,5.0,17,Le gustó el ala plumosa.,Le gustó el ala de águila.,Same Sense
652,9,banco,Different Sense,Era un banco financiero,Era un banco cómodo,1,2,male,male,1.23529411764706,0.664211164155071,1.0,17,Era un banco financiero.,Era un banco cómodo.,Different Sense
653,9,baño,Same Sense,Disfrutó el baño remodelado,Disfrutó el baño privado,2,2,male,male,4.35294117647059,1.05718827974185,5.0,17,Disfrutó el baño remodelado.,Disfrutó el baño privado.,Same Sense
654,9,cadena,Different Sense,Era una cadena de oro,Era una cadena televisiva,1,3,female,female,1.0,0.0,1.0,17,Era una cadena de oro.,Era una cadena televisiva.,Different Sense
655,9,cadena,Different Sense,Era una cadena de reo,Era una cadena televisiva,2,3,female,female,1.23529411764706,0.562295714538387,1.0,17,Era una cadena de reo.,Era una cadena televisiva.,Different Sense
656,9,caja,Different Sense,Ella vio la caja bancaria,Ella vio la caja percusiva,1,3,female,female,1.17647058823529,0.392952623996688,1.0,17,Ella vio la caja bancaria.,Ella vio la caja percusiva.,Different Sense
657,9,caja,Different Sense,Ella vio la caja fuerte,Ella vio la caja percusiva,2,3,female,female,1.88235294117647,1.11143786045242,1.0,17,Ella vio la caja fuerte.,Ella vio la caja percusiva.,Different Sense
658,9,caja,Different Sense,Ella vio la caja sellada,Ella vio la caja acústica,2,3,female,female,2.41176470588235,1.1213175023946,3.0,17,Ella vio la caja sellada.,Ella vio la caja acústica.,Different Sense
659,9,canal,Different Sense,Estaba en el canal de comedia,Estaba en el canal cervical,1,3,male,male,1.11764705882353,0.332105582077536,1.0,17,Estaba en el canal de comedia.,Estaba en el canal cervical.,Different Sense
660,9,canal,Different Sense,Estaba en el canal de comedia,Estaba en el canal navegable,1,2,male,male,1.29411764705882,0.985184366143778,1.0,17,Estaba en el canal de comedia.,Estaba en el canal navegable.,Different Sense
661,9,canal,Different Sense,Estaba en el canal marítimo,Estaba en el canal uterino,2,3,male,male,1.70588235294118,1.35852428586835,1.0,17,Estaba en el canal marítimo.,Estaba en el canal uterino.,Different Sense
662,9,capital,Different Sense,Le gustó la capital antigua,Le gustó el capital económico,1,2,female,male,1.11764705882353,0.485071250072666,1.0,17,Le gustó la capital antigua.,Le gustó el capital económico.,Different Sense
663,9,carrera,Different Sense,Fue una carrera académica,Fue una carrera reñida,1,2,female,female,1.23529411764706,0.752446988556825,1.0,17,Fue una carrera académica.,Fue una carrera reñida.,Different Sense
664,9,carrera,Different Sense,Fue una carrera profesional,Fue una carrera reñida,1,2,female,female,1.11764705882353,0.332105582077536,1.0,17,Fue una carrera profesional.,Fue una carrera reñida.,Different Sense
665,9,carrera,Different Sense,Fue una carrera universitaria,Fue una carrera reñida,1,2,female,female,1.64705882352941,1.11474080342631,1.0,17,Fue una carrera universitaria.,Fue una carrera reñida.,Different Sense
666,9,cartel,Different Sense,Era un cartel publicitario,Era un cartel peligroso,1,2,male,male,1.52941176470588,1.32842232831014,1.0,17,Era un cartel publicitario.,Era un cartel peligroso.,Different Sense
667,9,cartel,Same Sense,Era un cartel publicitario,Era un cartel informativo,1,1,male,male,4.82352941176471,0.528594139870924,5.0,17,Era un cartel publicitario.,Era un cartel informativo.,Same Sense
668,9,casco,Different Sense,Le gustó el casco de la ciclista,Le gustó el casco de la ciudad,1,2,male,male,1.11764705882353,0.332105582077536,1.0,17,Le gustó el casco de la ciclista.,Le gustó el casco de la ciudad.,Different Sense
669,9,casco,Different Sense,Le gustó el casco protector,Le gustó el casco de la ciudad,1,2,male,male,1.11764705882353,0.332105582077536,1.0,17,Le gustó el casco protector.,Le gustó el casco de la ciudad.,Different Sense
670,9,caudal,Different Sense,Era un caudal financiero,Era un caudal ambiental,1,2,male,male,1.70588235294118,0.848874687627165,2.0,17,Era un caudal financiero.,Era un caudal ambiental.,Different Sense
671,9,cinta,Different Sense,Usó la cinta rosada,Usó la cinta quirúrgica,2,4,female,female,2.76470588235294,1.34765591698632,3.0,17,Usó la cinta rosada.,Usó la cinta quirúrgica.,Different Sense
672,9,clase,Same Sense,Se trataba de una clase media,Se trataba de una clase social,1,1,female,female,4.82352941176471,0.392952623996688,5.0,17,Se trataba de una clase media.,Se trataba de una clase social.,Same Sense
673,9,clave,Same Sense,Era la clave esencial,Era la clave al caso,2,2,female,female,4.58823529411765,0.712287119900726,5.0,17,Era la clave esencial.,Era la clave al caso.,Same Sense
674,9,colonia,Different Sense,Era una colonia fragante,Era una colonia rebelde,1,2,female,female,1.82352941176471,1.38000426256801,1.0,17,Era una colonia fragante.,Era una colonia rebelde.,Different Sense
675,9,colonia,Same Sense,Era una colonia bacteriana,Era una colonia de hormigas,3,3,female,female,4.05882352941176,1.34492510178514,5.0,17,Era una colonia bacteriana.,Era una colonia de hormigas.,Same Sense
676,9,copa,Different Sense,Él vio la copa deportiva,Él vio la copa llena,1,2,female,female,2.0,1.2747548783982,1.0,17,Él vio la copa deportiva.,Él vio la copa llena.,Different Sense
677,9,corazón,Different Sense,Tenía el corazón angustiado,Tenía el corazón inflamado,1,2,male,male,3.41176470588235,1.50244898122248,4.0,17,Tenía el corazón angustiado.,Tenía el corazón inflamado.,Different Sense
678,9,cordón,Different Sense,Se trataba de un cordón sedoso,Se trataba de un cordón umbilical,1,2,male,male,2.05882352941176,1.2485285456936,2.0,17,Se trataba de un cordón sedoso.,Se trataba de un cordón umbilical.,Different Sense
679,9,corteza,Different Sense,Estaba en la corteza del árbol,Estaba en la corteza prefrontal,2,3,female,female,1.29411764705882,0.587867532097255,1.0,17,Estaba en la corteza del árbol.,Estaba en la corteza prefrontal.,Different Sense
680,9,corteza,Different Sense,Estaba en la corteza geológica,Estaba en la corteza crocante,1,4,female,female,2.52941176470588,1.2307338795828,3.0,17,Estaba en la corteza geológica.,Estaba en la corteza crocante.,Different Sense
681,9,corteza,Different Sense,Estaba en la corteza terrestre,Estaba en la corteza del árbol,1,2,female,female,2.0,1.11803398874989,2.0,17,Estaba en la corteza terrestre.,Estaba en la corteza del árbol.,Different Sense
682,9,cubo,Different Sense,Le gustó el cubo geométrico,Le gustó el cubo plástico,1,2,male,male,3.11764705882353,1.7278003697323,4.0,17,Le gustó el cubo geométrico.,Le gustó el cubo plástico.,Different Sense
683,9,estado,Different Sense,Le preocupaba su estado mental,Le preocupaba su estado natal,1,2,male,male,2.05882352941176,1.43486010795888,1.0,17,Le preocupaba su estado mental.,Le preocupaba su estado natal.,Different Sense
684,9,fibra,Different Sense,Carecía fibra muscular,Carecía fibra óptica,3,4,female,female,1.82352941176471,1.28623938856882,1.0,17,Carecía fibra muscular.,Carecía fibra óptica.,Different Sense
685,9,fortuna,Different Sense,Fue una fortuna financiera,Fue una fortuna imprevista,1,2,female,female,3.94117647058824,1.2485285456936,4.0,17,Fue una fortuna financiera.,Fue una fortuna imprevista.,Different Sense
686,9,frase,Different Sense,Le gustó la frase musical,Le gustó la frase lírica,1,2,female,female,3.94117647058824,1.19742370504837,4.0,17,Le gustó la frase musical.,Le gustó la frase lírica.,Different Sense
687,9,frase,Same Sense,Le gustó la frase poética,Le gustó la frase lírica,2,2,female,female,4.47058823529412,1.06757008311068,5.0,17,Le gustó la frase poética.,Le gustó la frase lírica.,Same Sense
688,9,gato,Different Sense,Compró el gato para el niño,Compró el gato hidraúlico,1,2,male,male,1.11764705882353,0.485071250072666,1.0,17,Compró el gato para el niño.,Compró el gato hidraúlico.,Different Sense
689,9,gato,Same Sense,Compró el gato para el niño,Compró el gato peludo,1,1,male,male,4.82352941176471,0.528594139870924,5.0,17,Compró el gato para el niño.,Compró el gato peludo.,Same Sense
690,9,guardia,Same Sense,Llamó a la guardia nacional,Llamó a la guardia costanera,2,2,female,female,4.82352941176471,0.392952623996688,5.0,17,Llamó a la guardia nacional.,Llamó a la guardia costanera.,Same Sense
691,9,hoja,Different Sense,Era una hoja de cálculo,Era una hoja de árbol,1,2,female,female,1.47058823529412,1.00732610526728,1.0,17,Era una hoja de cálculo.,Era una hoja de árbol.,Different Sense
692,9,lengua,Different Sense,Le gusta la lengua española,Le gusta la lengua cocida,1,2,female,female,1.23529411764706,0.562295714538387,1.0,17,Le gusta la lengua española.,Le gusta la lengua cocida.,Different Sense
693,9,lengua,Different Sense,Le gusta la lengua española,Le gusta la lengua marinada,1,2,female,female,1.29411764705882,0.587867532097255,1.0,17,Le gusta la lengua española.,Le gusta la lengua marinada.,Different Sense
694,9,muñeca,Different Sense,Tenía una muñeca fracturada,Tenía una muñeca preciosa,1,2,female,female,1.17647058823529,0.727606875108999,1.0,17,Tenía una muñeca fracturada.,Tenía una muñeca preciosa.,Different Sense
695,9,naranja,Different Sense,Era una naranja madura,Era un naranja oscuro,1,2,female,male,2.0,1.4142135623731,1.0,17,Era una naranja madura.,Era un naranja oscuro.,Different Sense
696,9,nota,Different Sense,Era una nota musical,Era una nota académica,1,2,female,female,1.17647058823529,0.392952623996688,1.0,17,Era una nota musical.,Era una nota académica.,Different Sense
697,9,nota,Different Sense,Era una nota musical,Era una nota satisfactoria,1,2,female,female,1.52941176470588,0.799816155346303,1.0,17,Era una nota musical.,Era una nota satisfactoria.,Different Sense
698,9,ola,Same Sense,Se trataba de una ola migratoria,Se trataba de una ola criminal,2,2,female,female,3.47058823529412,1.41940335435455,3.0,17,Se trataba de una ola migratoria.,Se trataba de una ola criminal.,Same Sense
699,9,papa,Different Sense,Era una papa caliente,Era un papa comprensivo,1,2,female,male,1.0,0.0,1.0,17,Era una papa caliente.,Era un papa comprensivo.,Different Sense
700,9,papa,Different Sense,Era una papa podrida,Era un papa comprensivo,1,2,female,male,1.0,0.0,1.0,17,Era una papa podrida.,Era un papa comprensivo.,Different Sense
701,9,papel,Different Sense,Era un papel amplio,Era un papel principal,1,2,male,male,2.29411764705882,1.57181049598675,1.0,17,Era un papel amplio.,Era un papel principal.,Different Sense
702,9,papel,Different Sense,Era un papel cuadriculado,Era un papel secundario,1,2,male,male,1.47058823529412,1.17885787199006,1.0,17,Era un papel cuadriculado.,Era un papel secundario.,Different Sense
703,9,pata,Different Sense,Ella vio la pata de hierro,Ella vio la pata de la gata,1,2,female,female,2.35294117647059,1.455213750218,2.0,17,Ella vio la pata de hierro.,Ella vio la pata de la gata.,Different Sense
704,9,pata,Different Sense,Ella vio la pata de la mesa,Ella vio la pata peluda,1,2,female,female,1.94117647058824,1.08803654782905,2.0,17,Ella vio la pata de la mesa.,Ella vio la pata peluda.,Different Sense
705,9,patrón,Same Sense,Era un patrón orgulloso,Era un patrón exigente,1,1,male,male,4.47058823529412,1.06757008311068,5.0,17,Era un patrón orgulloso.,Era un patrón exigente.,Same Sense
706,9,perfil,Different Sense,Se trataba de un perfil psicológico,Se trataba de un perfil fotogénico,1,2,male,male,2.52941176470588,1.58578241961277,2.0,17,Se trataba de un perfil psicológico.,Se trataba de un perfil fotogénico.,Different Sense
707,9,pista,Same Sense,Era una pista de baile,Era una pista resbalosa,1,1,female,female,3.94117647058824,1.2485285456936,4.0,17,Era una pista de baile.,Era una pista resbalosa.,Same Sense
708,9,pluma,Different Sense,Tenía una pluma silvestre,Tenía una pluma estilográfica,1,2,female,female,1.88235294117647,1.16631647405284,1.0,17,Tenía una pluma silvestre.,Tenía una pluma estilográfica.,Different Sense
709,9,pupila,Different Sense,Tenía una pupila dilatada,Tenía una pupila aplicada,1,2,female,female,1.76470588235294,1.48026229790137,1.0,17,Tenía una pupila dilatada.,Tenía una pupila aplicada.,Different Sense
710,9,rama,Different Sense,Era una rama médica,Era una rama retorcida,1,2,female,female,1.23529411764706,0.752446988556825,1.0,17,Era una rama médica.,Era una rama retorcida.,Different Sense
711,9,raya,Different Sense,Dibujó una raya precisa,Dibujó una raya endémica,1,2,female,female,2.23529411764706,1.39326109203847,2.0,17,Dibujó una raya precisa.,Dibujó una raya endémica.,Different Sense
712,9,red,Different Sense,Era una red cibernética,Era una red pesquera,1,2,female,female,1.17647058823529,0.528594139870924,1.0,17,Era una red cibernética.,Era una red pesquera.,Different Sense
713,9,revista,Different Sense,Era una revista deportiva,Era una revista estrujada,1,2,female,female,4.17647058823529,1.4677914581799,5.0,17,Era una revista deportiva.,Era una revista estrujada.,Different Sense
